RCV_ID	RCV_NAME	GO_ID	GO_NAME
RCV_000259	organ development	GO_0090451	cotyledon boundary formation
RCV_000259	organ development	GO_0048826	cotyledon morphogenesis
RCV_000259	organ development	GO_0010588	cotyledon vascular tissue pattern formation
RCV_000259	organ development	GO_0060363	cranial suture morphogenesis
RCV_000259	organ development	GO_0097094	craniofacial suture morphogenesis
RCV_000259	organ development	GO_0060511	creation of an inductive signal by a mesenchymal cell involved in lung induction
RCV_000259	organ development	GO_0031154	culmination involved in sorocarp development
RCV_000259	organ development	GO_0001549	cumulus cell differentiation
RCV_000259	organ development	GO_0048887	cupula development
RCV_000259	organ development	GO_0003426	cytoskeleton polarization involved in growth plate cartilage chondrocyte division
RCV_000259	organ development	GO_0021808	cytosolic calcium signaling involved in initiation of cell movement in glial-mediated radial cell migration
RCV_000259	organ development	GO_0045065	cytotoxic T cell differentiation
RCV_000259	organ development	GO_0046697	decidualization
RCV_000259	organ development	GO_0021946	deep nuclear neuron cell migration
RCV_000259	organ development	GO_0021927	deep nuclear neuron precursor proliferation
RCV_000259	organ development	GO_0060318	definitive erythrocyte differentiation
RCV_000259	organ development	GO_0060216	definitive hemopoiesis
RCV_000259	organ development	GO_0035993	deltoid tuberosity development
RCV_000259	organ development	GO_0097028	dendritic cell differentiation
RCV_000259	organ development	GO_0021542	dentate gyrus development
RCV_000259	organ development	GO_0021735	dentate nucleus development
RCV_000259	organ development	GO_0097188	dentin mineralization
RCV_000259	organ development	GO_0070468	dentin secretion
RCV_000259	organ development	GO_0097187	dentinogenesis
RCV_000259	organ development	GO_0072022	descending thin limb development
RCV_000259	organ development	GO_0035225	determination of genital disc primordium
RCV_000259	organ development	GO_0061371	determination of heart left/right asymmetry
RCV_000259	organ development	GO_0007445	determination of imaginal disc primordium
RCV_000259	organ development	GO_0035462	determination of left/right asymmetry in diencephalon
RCV_000259	organ development	GO_0003140	determination of left/right asymmetry in lateral mesoderm
RCV_000259	organ development	GO_0071910	determination of liver left/right asymmetry
RCV_000259	organ development	GO_0016204	determination of muscle attachment site
RCV_000259	organ development	GO_0035469	determination of pancreatic left/right asymmetry
RCV_000259	organ development	GO_0035294	determination of wing disc primordium
RCV_000259	organ development	GO_0060539	diaphragm development
RCV_000259	organ development	GO_0060540	diaphragm morphogenesis
RCV_000259	organ development	GO_0060524	dichotomous subdivision of prostate epithelial cord terminal unit
RCV_000259	organ development	GO_0060448	dichotomous subdivision of terminal units involved in lung branching
RCV_000259	organ development	GO_0060598	dichotomous subdivision of terminal units involved in mammary gland duct morphogenesis
RCV_000259	organ development	GO_0060666	dichotomous subdivision of terminal units involved in salivary gland branching
RCV_000259	organ development	GO_0060678	dichotomous subdivision of terminal units involved in ureteric bud branching
RCV_000259	organ development	GO_0021536	diencephalon development
RCV_000259	organ development	GO_0048852	diencephalon morphogenesis
RCV_000259	organ development	GO_0021840	directional guidance of interneurons involved in migration from the subpallium to the cortex
RCV_000259	organ development	GO_0072025	distal convoluted tubule development
RCV_000259	organ development	GO_0072017	distal tubule development
RCV_000259	organ development	GO_0072156	distal tubule morphogenesis
RCV_000259	organ development	GO_0021748	dorsal cochlear nucleus development
RCV_000259	organ development	GO_0022019	dorsal lateral ganglionic eminence cell proliferation
RCV_000259	organ development	GO_0021744	dorsal motor nucleus of vagus nerve development
RCV_000259	organ development	GO_0035764	dorsal motor nucleus of vagus nerve formation
RCV_000259	organ development	GO_0035761	dorsal motor nucleus of vagus nerve maturation
RCV_000259	organ development	GO_0035762	dorsal motor nucleus of vagus nerve morphogenesis
RCV_000259	organ development	GO_0035763	dorsal motor nucleus of vagus nerve structural organization
RCV_000259	organ development	GO_0021516	dorsal spinal cord development
RCV_000259	organ development	GO_0035052	dorsal vessel aortic cell fate commitment
RCV_000259	organ development	GO_0035053	dorsal vessel heart proper cell fate commitment
RCV_000259	organ development	GO_0007451	dorsal/ventral lineage restriction, imaginal disc
RCV_000259	organ development	GO_0007450	dorsal/ventral pattern formation, imaginal disc
RCV_000259	organ development	GO_0036485	dorsolateral trunk neural crest cell migration
RCV_000259	organ development	GO_0043583	ear development
RCV_000259	organ development	GO_0042471	ear morphogenesis
RCV_000259	organ development	GO_0072067	early distal convoluted tubule development
RCV_000259	organ development	GO_0021862	early neuron differentiation in forebrain
RCV_000259	organ development	GO_0021901	early neuron fate commitment in forebrain
RCV_000259	organ development	GO_0035072	ecdysone-mediated induction of salivary gland cell autophagic cell death
RCV_000259	organ development	GO_0035015	elongation of arista core
RCV_000259	organ development	GO_0035016	elongation of arista lateral
RCV_000259	organ development	GO_0021737	emboliform nucleus development
RCV_000259	organ development	GO_0048615	embryonic anterior midgut (ectodermal) morphogenesis
RCV_000259	organ development	GO_1990403	embryonic brain development
RCV_000259	organ development	GO_0031076	embryonic camera-type eye development
RCV_000259	organ development	GO_0060900	embryonic camera-type eye formation
RCV_000259	organ development	GO_0048596	embryonic camera-type eye morphogenesis
RCV_000259	organ development	GO_0003246	embryonic cardiac muscle cell growth involved in heart morphogenesis
RCV_000259	organ development	GO_0048701	embryonic cranial skeleton morphogenesis
RCV_000259	organ development	GO_0035165	embryonic crystal cell differentiation
RCV_000259	organ development	GO_0048566	embryonic digestive tract development
RCV_000259	organ development	GO_0048557	embryonic digestive tract morphogenesis
RCV_000259	organ development	GO_0048611	embryonic ectodermal digestive tract development
RCV_000259	organ development	GO_0048613	embryonic ectodermal digestive tract morphogenesis
RCV_000259	organ development	GO_0048048	embryonic eye morphogenesis
RCV_000259	organ development	GO_0030538	embryonic genitalia morphogenesis
RCV_000259	organ development	GO_0035054	embryonic heart tube anterior/posterior pattern specification
RCV_000259	organ development	GO_0035050	embryonic heart tube development
RCV_000259	organ development	GO_0060970	embryonic heart tube dorsal/ventral pattern formation
RCV_000259	organ development	GO_0036306	embryonic heart tube elongation
RCV_000259	organ development	GO_0003144	embryonic heart tube formation
RCV_000259	organ development	GO_0003145	embryonic heart tube formation via epithelial folding
RCV_000259	organ development	GO_0060971	embryonic heart tube left/right pattern formation
RCV_000259	organ development	GO_0003143	embryonic heart tube morphogenesis
RCV_000259	organ development	GO_0035163	embryonic hemocyte differentiation
RCV_000259	organ development	GO_0035162	embryonic hemopoiesis
RCV_000259	organ development	GO_1990402	embryonic liver development
RCV_000259	organ development	GO_1990401	embryonic lung development
RCV_000259	organ development	GO_0048508	embryonic meristem development
RCV_000259	organ development	GO_0090421	embryonic meristem initiation
RCV_000259	organ development	GO_0048702	embryonic neurocranium morphogenesis
RCV_000259	organ development	GO_0021831	embryonic olfactory bulb interneuron precursor migration
RCV_000259	organ development	GO_0048568	embryonic organ development
RCV_000259	organ development	GO_0048562	embryonic organ morphogenesis
RCV_000259	organ development	GO_0001892	embryonic placenta development
RCV_000259	organ development	GO_0060669	embryonic placenta morphogenesis
RCV_000259	organ development	GO_0035164	embryonic plasmatocyte differentiation
RCV_000259	organ development	GO_0060059	embryonic retina morphogenesis in camera-type eye
RCV_000259	organ development	GO_0010086	embryonic root morphogenesis
RCV_000259	organ development	GO_0060272	embryonic skeletal joint morphogenesis
RCV_000259	organ development	GO_0036023	embryonic skeletal limb joint morphogenesis
RCV_000259	organ development	GO_0048704	embryonic skeletal system morphogenesis
RCV_000259	organ development	GO_0048703	embryonic viscerocranium morphogenesis
RCV_000259	organ development	GO_0070166	enamel mineralization
RCV_000259	organ development	GO_0060958	endocardial cell development
RCV_000259	organ development	GO_0060956	endocardial cell differentiation
RCV_000259	organ development	GO_0060957	endocardial cell fate commitment
RCV_000259	organ development	GO_0061444	endocardial cushion cell development
RCV_000259	organ development	GO_0061443	endocardial cushion cell differentiation
RCV_000259	organ development	GO_0061445	endocardial cushion cell fate commitment
RCV_000259	organ development	GO_0061446	endocardial cushion cell fate determination
RCV_000259	organ development	GO_0061447	endocardial cushion cell fate specification
RCV_000259	organ development	GO_0003197	endocardial cushion development
RCV_000259	organ development	GO_0003272	endocardial cushion formation
RCV_000259	organ development	GO_0003274	endocardial cushion fusion
RCV_000259	organ development	GO_0003203	endocardial cushion morphogenesis
RCV_000259	organ development	GO_0090500	endocardial cushion to mesenchymal transition
RCV_000259	organ development	GO_0003202	endocardial cushion to mesenchymal transition involved in cardiac skeleton development
