RCV_ID	RCV_NAME	GO_ID	GO_NAME	STATUS
RCV_000212	iron metabolism	GO_0018287	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl triiron tetrasulfide	1
RCV_000212	iron metabolism	GO_0018302	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl-L-N1'-histidino tetrairon tetrasulfide	1
RCV_000212	iron metabolism	GO_0018303	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl-L-N3'-histidino tetrairon tetrasulfide	1
RCV_000212	iron metabolism	GO_0046869	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl-L-aspartato diiron disulfide	1
RCV_000212	iron metabolism	GO_0018304	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl-L-aspartato tetrairon tetrasulfide	1
RCV_000212	iron metabolism	GO_0018301	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl-L-cysteine persulfido-bis-L-glutamato-L-histidino tetrairon	1
RCV_000212	iron metabolism	GO_0018305	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl-L-serinyl tetrairon tetrasulfide	1
RCV_000212	iron metabolism	GO_0018283	iron incorporation into metallo-sulfur cluster	1
RCV_000212	iron metabolism	GO_0018284	iron incorporation into protein via tetrakis-L-cysteinyl iron	1
RCV_000212	iron metabolism	GO_0018299	iron incorporation into the Rieske iron-sulfur cluster via bis-L-cysteinyl bis-L-histidino diiron disulfide	1
RCV_000212	iron metabolism	GO_0055072	iron ion homeostasis	1
RCV_000212	iron metabolism	GO_0097286	iron ion import	1
RCV_000212	iron metabolism	GO_0034755	iron ion transmembrane transport	1
RCV_000212	iron metabolism	GO_0006826	iron ion transport	1
RCV_000212	iron metabolism	GO_0016226	iron-sulfur cluster assembly	1
RCV_000212	iron metabolism	GO_0044593	iron-sulfur-molybdenum cofactor assembly	1
RCV_000212	iron metabolism	GO_1901288	iron-sulfur-molybdenum cofactor biosynthetic process	1
RCV_000212	iron metabolism	GO_1901287	iron-sulfur-molybdenum cofactor catabolic process	1
RCV_000212	iron metabolism	GO_1901286	iron-sulfur-molybdenum cofactor metabolic process	1
RCV_000212	iron metabolism	GO_0000040	low-affinity iron ion transmembrane transport	1
RCV_000213	keratinocyte	GO_0032980	keratinocyte activation	1
RCV_000213	keratinocyte	GO_0097283	keratinocyte apoptotic process	1
RCV_000213	keratinocyte	GO_0003334	keratinocyte development	1
RCV_000213	keratinocyte	GO_0030216	keratinocyte differentiation	1
RCV_000213	keratinocyte	GO_0051546	keratinocyte migration	1
RCV_000213	keratinocyte	GO_0043616	keratinocyte proliferation	1
RCV_000213	keratinocyte	GO_0045617	negative regulation of keratinocyte differentiation	1
RCV_000213	keratinocyte	GO_0051548	negative regulation of keratinocyte migration	1
RCV_000213	keratinocyte	GO_0010839	negative regulation of keratinocyte proliferation	1
RCV_000214	kidney development	GO_0072098	anterior/posterior pattern specification involved in kidney development	1
RCV_000214	kidney development	GO_0061005	cell differentiation involved in kidney development	1
RCV_000214	kidney development	GO_0035787	cell migration involved in kidney development	1
RCV_000214	kidney development	GO_0072111	cell proliferation involved in kidney development	1
RCV_000214	kidney development	GO_0060995	cell-cell signaling involved in kidney development	1
RCV_000214	kidney development	GO_0072279	convergent extension involved in metanephric nephron morphogenesis	1
RCV_000214	kidney development	GO_0072280	establishment of planar polarity involved in metanephric nephron morphogenesis	1
RCV_000214	kidney development	GO_0072122	extraglomerular mesangial cell proliferation	1
RCV_000214	kidney development	GO_0032836	glomerular basement membrane development	1
RCV_000214	kidney development	GO_0072144	glomerular mesangial cell development	1
RCV_000214	kidney development	GO_0072008	glomerular mesangial cell differentiation	1
RCV_000214	kidney development	GO_0072152	glomerular mesangial cell fate commitment	1
RCV_000214	kidney development	GO_0072110	glomerular mesangial cell proliferation	1
RCV_000214	kidney development	GO_0072109	glomerular mesangium development	1
RCV_000214	kidney development	GO_0032835	glomerulus development	1
RCV_000214	kidney development	GO_0072102	glomerulus morphogenesis	1
RCV_000214	kidney development	GO_0072113	head kidney development	1
RCV_000214	kidney development	GO_0072117	head kidney formation	1
RCV_000214	kidney development	GO_0072121	head kidney maturation	1
RCV_000214	kidney development	GO_0072115	head kidney morphogenesis	1
RCV_000214	kidney development	GO_0072119	head kidney structural organization	1
RCV_000214	kidney development	GO_0072061	inner medullary collecting duct development	1
RCV_000214	kidney development	GO_0072123	intraglomerular mesangial cell proliferation	1
RCV_000214	kidney development	GO_0072051	juxtaglomerular apparatus development	1
RCV_000214	kidney development	GO_0072142	juxtaglomerulus cell development	1
RCV_000214	kidney development	GO_0072052	juxtaglomerulus cell differentiation	1
RCV_000214	kidney development	GO_0072150	juxtaglomerulus cell fate commitment	1
RCV_000214	kidney development	GO_0001822	kidney development	1
RCV_000214	kidney development	GO_0072073	kidney epithelium development	1
RCV_000214	kidney development	GO_0072004	kidney field specification	1
RCV_000214	kidney development	GO_0072071	kidney interstitial fibroblast differentiation	1
RCV_000214	kidney development	GO_0072135	kidney mesenchymal cell proliferation	1
RCV_000214	kidney development	GO_0072074	kidney mesenchyme development	1
RCV_000214	kidney development	GO_0072131	kidney mesenchyme morphogenesis	1
RCV_000214	kidney development	GO_0060993	kidney morphogenesis	1
RCV_000214	kidney development	GO_0072003	kidney rudiment formation	1
RCV_000214	kidney development	GO_0072195	kidney smooth muscle cell differentiation	1
RCV_000214	kidney development	GO_0072194	kidney smooth muscle tissue development	1
RCV_000214	kidney development	GO_0072072	kidney stroma development	1
RCV_000214	kidney development	GO_0061440	kidney vasculature development	1
RCV_000214	kidney development	GO_0061439	kidney vasculature morphogenesis	1
RCV_000214	kidney development	GO_0072070	loop of Henle development	1
RCV_000214	kidney development	GO_0072005	maintenance of kidney identity	1
RCV_000214	kidney development	GO_0072161	mesenchymal cell differentiation involved in kidney development	1
RCV_000214	kidney development	GO_0072281	mesenchymal stem cell differentiation involved in metanephric nephron morphogenesis	1
RCV_000214	kidney development	GO_0072309	mesenchymal stem cell maintenance involved in metanephric nephron morphogenesis	1
RCV_000214	kidney development	GO_0061272	mesonephric connecting tubule development	1
RCV_000214	kidney development	GO_0061274	mesonephric distal tubule development	1
RCV_000214	kidney development	GO_0061273	mesonephric distal tubule morphogenesis	1
RCV_000214	kidney development	GO_0061233	mesonephric glomerular basement membrane development	1
RCV_000214	kidney development	GO_0061263	mesonephric glomerular mesangial cell development	1
RCV_000214	kidney development	GO_0061259	mesonephric glomerular mesangial cell differentiation	1
RCV_000214	kidney development	GO_0061264	mesonephric glomerular mesangial cell fate commitment	1
RCV_000214	kidney development	GO_0061269	mesonephric glomerular mesangial cell proliferation involved in mesonephros development	1
RCV_000214	kidney development	GO_0061247	mesonephric glomerular mesangium development	1
RCV_000214	kidney development	GO_0061224	mesonephric glomerulus development	1
RCV_000214	kidney development	GO_0061234	mesonephric glomerulus morphogenesis	1
RCV_000214	kidney development	GO_0061231	mesonephric glomerulus vasculature development	1
RCV_000214	kidney development	GO_0061248	mesonephric glomerulus vasculature morphogenesis	1
RCV_000214	kidney development	GO_0061270	mesonephric intraglomerular mesangial cell proliferation	1
RCV_000214	kidney development	GO_0061212	mesonephric juxtaglomerular apparatus development	1
RCV_000214	kidney development	GO_0061229	mesonephric juxtaglomerulus cell development	1
RCV_000214	kidney development	GO_0061207	mesonephric juxtaglomerulus cell differentiation	1
RCV_000214	kidney development	GO_0061230	mesonephric juxtaglomerulus cell fate commitment	1
RCV_000214	kidney development	GO_0061260	mesonephric mesangial cell differentiation	1
RCV_000214	kidney development	GO_0061242	mesonephric nephron tubule development	1
RCV_000214	kidney development	GO_0061277	mesonephric nephron tubule formation	1
RCV_000214	kidney development	GO_0061240	mesonephric nephron tubule morphogenesis	1
RCV_000214	kidney development	GO_0061275	mesonephric proximal tubule development	1
RCV_000214	kidney development	GO_0061276	mesonephric proximal tubule morphogenesis	1
RCV_000214	kidney development	GO_0061262	mesonephric renal vesicle formation	1
RCV_000214	kidney development	GO_0061294	mesonephric renal vesicle induction	1
RCV_000214	kidney development	GO_0061243	mesonephric renal vesicle morphogenesis	1
RCV_000214	kidney development	GO_0072164	mesonephric tubule development	1
RCV_000214	kidney development	GO_0072172	mesonephric tubule formation	1
RCV_000214	kidney development	GO_0072171	mesonephric tubule morphogenesis	1
RCV_000214	kidney development	GO_0072241	metanephric DCT cell development	1
RCV_000214	kidney development	GO_0072240	metanephric DCT cell differentiation	1
RCV_000214	kidney development	GO_0072242	metanephric DCT cell fate commitment	1
RCV_000214	kidney development	GO_0072284	metanephric S-shaped body morphogenesis	1
RCV_000214	kidney development	GO_0072185	metanephric cap development	1
RCV_000214	kidney development	GO_0072187	metanephric cap formation	1
RCV_000214	kidney development	GO_0072186	metanephric cap morphogenesis	1
RCV_000214	kidney development	GO_0072188	metanephric cap specification	1
RCV_000214	kidney development	GO_0072213	metanephric capsule development	1
RCV_000214	kidney development	GO_0072266	metanephric capsule formation	1
RCV_000214	kidney development	GO_0072265	metanephric capsule morphogenesis	1
RCV_000214	kidney development	GO_0072267	metanephric capsule specification	1
RCV_000214	kidney development	GO_0072205	metanephric collecting duct development	1
RCV_000214	kidney development	GO_0072278	metanephric comma-shaped body morphogenesis	1
RCV_000214	kidney development	GO_0072286	metanephric connecting tubule development	1
RCV_000214	kidney development	GO_0072214	metanephric cortex development	1
RCV_000214	kidney development	GO_0072219	metanephric cortical collecting duct development	1
RCV_000214	kidney development	GO_0072221	metanephric distal convoluted tubule development	1
RCV_000214	kidney development	GO_0072235	metanephric distal tubule development	1
RCV_000214	kidney development	GO_0072287	metanephric distal tubule morphogenesis	1
RCV_000214	kidney development	GO_0072222	metanephric early distal convoluted tubule development	1
RCV_000214	kidney development	GO_0072261	metanephric extraglomerular mesangial cell proliferation involved in metanephros development	1
RCV_000214	kidney development	GO_0072274	metanephric glomerular basement membrane development	1
RCV_000214	kidney development	GO_0072255	metanephric glomerular mesangial cell development	1
RCV_000214	kidney development	GO_0072254	metanephric glomerular mesangial cell differentiation	1
RCV_000214	kidney development	GO_0072256	metanephric glomerular mesangial cell fate commitment	1
RCV_000214	kidney development	GO_0072262	metanephric glomerular mesangial cell proliferation involved in metanephros development	1
RCV_000214	kidney development	GO_0072223	metanephric glomerular mesangium development	1
RCV_000214	kidney development	GO_0072224	metanephric glomerulus development	1
RCV_000214	kidney development	GO_0072275	metanephric glomerulus morphogenesis	1
RCV_000214	kidney development	GO_0072239	metanephric glomerulus vasculature development	1
RCV_000214	kidney development	GO_0072276	metanephric glomerulus vasculature morphogenesis	1
RCV_000214	kidney development	GO_0072259	metanephric interstitial fibroblast development	1
RCV_000214	kidney development	GO_0072258	metanephric interstitial fibroblast differentiation	1
RCV_000214	kidney development	GO_0072260	metanephric interstitial fibroblast fate commitment	1
RCV_000214	kidney development	GO_0072263	metanephric intraglomerular mesangial cell proliferation	1
RCV_000214	kidney development	GO_0072206	metanephric juxtaglomerular apparatus development	1
RCV_000214	kidney development	GO_0072252	metanephric juxtaglomerulus cell development	1
RCV_000214	kidney development	GO_0072251	metanephric juxtaglomerulus cell differentiation	1
RCV_000214	kidney development	GO_0072253	metanephric juxtaglomerulus cell fate commitment	1
RCV_000214	kidney development	GO_0072225	metanephric late distal convoluted tubule development	1
RCV_000214	kidney development	GO_0072238	metanephric long nephron development	1
RCV_000214	kidney development	GO_0072236	metanephric loop of Henle development	1
RCV_000214	kidney development	GO_0072227	metanephric macula densa development	1
RCV_000214	kidney development	GO_0072209	metanephric mesangial cell differentiation	1
RCV_000214	kidney development	GO_0072075	metanephric mesenchyme development	1
RCV_000214	kidney development	GO_0072133	metanephric mesenchyme morphogenesis	1
RCV_000214	kidney development	GO_0072210	metanephric nephron development	1
RCV_000214	kidney development	GO_0072273	metanephric nephron morphogenesis	1
RCV_000214	kidney development	GO_0072234	metanephric nephron tubule development	1
RCV_000214	kidney development	GO_0072289	metanephric nephron tubule formation	1
RCV_000214	kidney development	GO_0072282	metanephric nephron tubule morphogenesis	1
RCV_000214	kidney development	GO_0035502	metanephric part of ureteric bud development	1
RCV_000214	kidney development	GO_0072228	metanephric prebend segment development	1
RCV_000214	kidney development	GO_0072229	metanephric proximal convoluted tubule development	1
RCV_000214	kidney development	GO_0072231	metanephric proximal convoluted tubule segment 1 development	1
RCV_000214	kidney development	GO_0072232	metanephric proximal convoluted tubule segment 2 development	1
RCV_000214	kidney development	GO_0072230	metanephric proximal straight tubule development	1
RCV_000214	kidney development	GO_0072237	metanephric proximal tubule development	1
RCV_000214	kidney development	GO_0072288	metanephric proximal tubule morphogenesis	1
RCV_000214	kidney development	GO_0072211	metanephric pyramids development	1
RCV_000214	kidney development	GO_0072093	metanephric renal vesicle formation	1
